,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
13,1400.0,618.8198232761056,475.5711465147435,640.0887830844566,647.7814938474122,1981246.620361238,2489520.9094545185,1259278.9592587708,1170092.007647691,388468.25476267416,227965.67138554115,97014.07425418255,139489.81089012025,16.39303778022498,8.3888425794938,7.152884506300607,10.651477358311597
14,1500.0,616.2285715861416,473.8195750787718,637.7479937024475,644.9251800921732,1765942.284102841,2478863.300851841,1252073.4781937234,1076266.197117758,559033.6285318839,227689.33711361952,97593.47133512478,196380.04930266808,24.044706248090638,8.41252203706541,7.230929924541268,15.43084339855058
15,1600.0,613.8988649978127,472.1168190230378,635.7768122382406,642.4079571120685,1582042.679605081,2469453.3922994263,1245751.165298443,962006.7287416972,739684.7567775686,227482.00189253822,98093.26686162842,285012.27029416646,31.859241751909906,8.43483319557585,7.299451075892398,22.85548740753144
16,1700.0,611.8084709925697,470.53657987935196,634.0218164169445,640.1287354377297,1435315.8635809426,2461201.6118628853,1240144.490628784,844984.0906918698,910670.3251871322,227394.65285192314,98526.0748810751,400950.3318754694,38.818230454517035,8.457746365129461,7.359994118011364,32.18069302951611
17,1800.0,609.9486276987632,469.1490998343075,632.3180802499508,638.0075852469221,1318926.9939076153,2453895.7469841912,1235121.8338316667,738165.6347471651,1066353.4549525692,227467.00161825304,98915.8374653582,533155.4834743803,44.70557981817737,8.483261048390837,7.414770931407564,41.93712161567905
18,1900.0,608.4199477652738,468.0901876020753,630.7124530387212,636.1264629313599,1226404.2701923947,2447949.833080019,1230857.895749073,646410.7222688128,1205953.1467928018,227762.2219798802,99317.61438301395,671302.0705693172,49.57960283187038,8.512209733075387,7.466504504593659,50.944490652128096
19,2000.0,607.3142223519692,467.45002550474436,629.3441712744154,634.5997498084935,1153280.51102845,2443857.920381191,1227520.608209267,569382.66829436,1329205.5030365887,228315.5779622088,99794.24380832021,809127.3401637976,53.54332292329945,8.544189892750296,7.518505775523253,58.695790034110395
20,2100.0,606.546455241108,467.15232132300616,628.2003603871938,633.3730268410394,1095621.6622411425,2441212.0615887255,1224814.3609128662,504714.4684837341,1436154.6812386878,229065.7512539553,100383.94246125274,943643.0395466943,56.72517973150614,8.578349044892082,7.575012902270008,65.15263215847322
21,2200.0,605.7835160775562,466.88555303437283,627.0022494810838,632.1341445071029,1049258.08995281,2438258.0711577795,1221777.508074047,449695.1557968836,1527350.0317801016,229827.00163503538,101090.4815891912,1073310.6450877916,59.27754472623777,8.613930791736871,7.641766402929272,70.47318168219273
22,2300.0,604.6175898855284,466.26467583409527,625.3748061542988,630.487685595575,1010342.1239706044,2432821.6613538056,1217207.1988342912,402037.90686226456,1603823.6788470235,230379.51181173374,101925.19659196265,1197099.2872303543,61.35126077765891,8.650473502829664,7.7266843681014565,74.85907348366139
23,2400.0,602.8496567592903,465.1019057745681,623.1385012359589,628.2425576172566,976192.3478667045,2423838.671630248,1210362.4536838918,360148.5806999385,1667395.6270561272,230622.1311898806,102974.44579309816,1314598.7397101345,63.073203648719115,8.688097068333619,7.8406725520394405,78.49534814530983
24,2500.0,600.4082507322619,463.3187431541591,620.2331936557792,625.3325994180998,945045.6570937429,2410899.5130501627,1200749.9333587398,322903.9328211461,1719972.9101822241,230542.26049534307,104391.59097029074,1425780.8795245425,64.53887155991879,8.727894849103377,7.9984882117637115,81.5344691884181
25,2600.0,597.476536880261,461.0833618873385,616.848545407445,621.9440755144211,916222.659804958,2394905.5621808483,1188434.1581505395,289600.40073130425,1764000.765331264,230296.91524567467,106433.21973872995,1531408.3264800522,65.81543720526241,8.772539155586733,8.219623225988135,84.09670440323532
26,2700.0,594.3010996204159,458.6246729351932,613.2356112666496,618.32565648545,889513.3171310796,2376975.8186507695,1173561.1175662063,259717.06141238532,1801799.8921693328,230142.91067178847,109427.22062483594,1632625.3249010742,66.94872547508871,8.827481007418085,8.52908926507653,86.27536627140982
27,2800.0,591.0844159328589,456.1301622220579,609.5999080590028,614.6813094266578,864822.6137796693,2357754.1207814603,1156110.8425341411,232811.72094320628,1835201.0832019476,230436.54155481403,113753.93078297199,1730604.6626157505,67.96981394102345,8.903383545430403,8.957956246461302,88.14251918784524
28,2900.0,587.9526688518271,453.71459815911453,606.0701818262239,611.138409464833,842033.2416124229,2337042.88069954,1135862.7819600066,208491.2909724399,1865472.744299267,231724.9349512901,119837.18916232593,1826361.3839432036,68.90004136670865,9.020859477429246,9.543457188679922,89.75398594981414
29,3000.0,584.9679664184921,451.43147572085087,602.7091962672085,607.7592434545693,820983.8101186985,2313534.0507315993,1112489.8707278096,186411.67439056837,1893430.5424320786,234943.26633919464,128137.4838641776,1920707.5030850647,69.7546614669493,9.218966351610975,10.328442573017341,91.15324484807296
