,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
15,1600.0,616.0455932617188,479.0843200683594,639.7276611328125,642.4374389648438,1555679.625,2510873.25,1249185.125,1029754.6875,778715.0,223200.734375,104571.6328125,230482.4375,33.35832977294922,8.163668632507324,7.724551200866699,18.288814544677734
16,1700.0,613.1897583007812,477.338623046875,636.7959594726562,638.6109619140625,1425423.625,2501365.0,1240006.375,913717.625,927919.4375,221022.046875,105575.984375,327120.59375,39.42984390258789,8.118685722351074,7.846118450164795,26.362873077392578
17,1800.0,610.3358764648438,475.4698486328125,633.9629516601562,634.8785400390625,1318123.125,2490203.75,1232089.875,796792.5625,1064287.375,219510.171875,105943.53125,450096.78125,44.67271423339844,8.100861549377441,7.917854309082031,36.097572326660156
18,1900.0,607.5029296875,473.566650390625,631.16943359375,631.2987060546875,1231679.75,2477358.25,1225638.75,687454.5,1182985.625,218779.75,105580.2265625,593261.5625,48.99169921875,8.114561080932617,7.931093692779541,46.32264709472656
19,2000.0,604.7653198242188,471.6105651855469,628.481689453125,627.9295043945312,1162160.125,2463292.5,1220567.0,590398.5625,1284046.5,218708.46875,104588.59375,748285.1875,52.491336822509766,8.154675483703613,7.892551898956299,55.89708709716797
20,2100.0,602.0814208984375,469.6383056640625,625.8007202148438,624.712158203125,1105186.75,2448134.75,1216354.125,507852.15625,1369956.375,219162.796875,103170.9921875,905394.5,55.348575592041016,8.21666145324707,7.8187971115112305,64.06485748291016
21,2200.0,599.4356689453125,467.6119079589844,623.1427612304688,621.5803833007812,1057293.25,2432001.5,1212604.0,438958.90625,1443646.375,219991.1875,101493.0625,1057941.25,57.724159240722656,8.295316696166992,7.72340726852417,70.67547607421875
22,2300.0,596.7464599609375,465.5216979980469,620.4278564453125,618.4318237304688,1015962.1875,2414085.0,1208755.625,381389.09375,1507369.75,221435.046875,99748.3984375,1203202.0,59.73727035522461,8.401948928833008,7.623086929321289,75.93138885498047
23,2400.0,594.0159301757812,463.34210205078125,617.7093505859375,615.2537841796875,979887.0625,2393796.75,1204104.5,333347.84375,1562436.875,223814.1875,98286.6796875,1338919.5,61.45703125,8.550322532653809,7.546632766723633,80.06611633300781
24,2500.0,591.2239379882812,461.0706481933594,614.9590454101562,612.0234375,948331.1875,2370716.5,1197641.375,292275.625,1609334.125,227367.90625,97575.7265625,1467435.75,62.922000885009766,8.75136661529541,7.533542156219482,83.39070892333984
25,2600.0,588.398193359375,458.71728515625,612.2131958007812,608.7573852539062,920955.5,2344515.0,1188612.0,256829.40625,1648202.875,232398.78125,98012.0390625,1589301.875,64.15341186523438,9.018492698669434,7.61776876449585,86.08824157714844
26,2700.0,585.5345458984375,456.29156494140625,609.4520263671875,605.45068359375,897482.8125,2314799.0,1176458.5,226186.3125,1678990.5,239207.59375,99890.2734375,1704250.875,65.16622924804688,9.365974426269531,7.826252460479736,88.28314971923828
27,2800.0,582.6614990234375,453.821044921875,606.6976928710938,602.1272583007812,877753.4375,2281137.25,1160820.5,198791.546875,1701750.125,248240.390625,103497.6171875,1816524.375,65.97200012207031,9.814287185668945,8.186042785644531,90.1359634399414
28,2900.0,579.7935180664062,451.32647705078125,603.9426879882812,598.8072509765625,861564.0625,2243772.0,1141347.375,174385.328125,1716639.25,259594.921875,109162.3515625,1925670.875,66.58277893066406,10.369830131530762,8.7294282913208,91.69615173339844
29,3000.0,576.9692993164062,448.8490905761719,601.2257080078125,595.54541015625,848661.0625,2202867.25,1118144.125,153085.375,1724339.5,273523.4375,117100.546875,2029168.875,67.01667785644531,11.045246124267578,9.479948043823242,92.9849853515625
